order_id,order_date,customer_id,product_id,quantity,selling_price,discount_amount,payment_type,shipping_cost,delivery_date,order_net_value,city,state,signup_date,acquisition_channel,category,sub_category,cost_price,supplier,return_id,return_date,return_reason,refund_amount,refund_processed_days,net_revenue,gross_revenue,discount_pct,order_value,total_cost,gross_profit,profit_margin_pct,return_flag,return_loss,refund_delay_flag,total_orders,total_return,total_revenue,total_profit,customer_return_rate,product_orders,product_returns,product_profit,product_return_rate
3078,2024-03-22,1899,841,2,2371.65,118.58,Prepaid,63,2024-03-25,2253.07,Ahmedabad,TN,2023-10-04,Google Ads,Beauty,Makeup,1950,Supplier_23,561.0,2024-03-27,Damaged,2253.07,9.0,2253.07,4743.3,0.04999894588155925,4506.14,3900,543.1400000000003,0.12053331676334962,1,2316.07,1,5,2,30083.1,6144.1,0.4,46,8,49977.78,0.17391304347826086
3079,2024-02-19,5450,134,3,4724.68,0.0,COD,164,2024-02-25,4724.68,Bangalore,GJ,2023-02-13,Referral,Electronics,Headphones,3405,Supplier_50,,,,,,4724.68,14174.04,0.0,14174.04,10215,3795.040000000001,0.2677458226447788,0,0.0,0,9,2,62175.86,16654.86,0.2222222222222222,55,7,129534.2,0.12727272727272726
3080,2024-02-24,4092,350,1,4501.24,225.06,COD,44,2024-02-26,4276.179999999999,Bangalore,TN,2023-10-21,Organic,Fashion,Jeans,3093,Supplier_40,,,,,,4276.179999999999,4501.24,0.049999555677990956,4276.179999999999,3093,1139.1799999999994,0.26640132080501744,0,0.0,0,4,0,19838.589999999997,2370.5899999999983,0.0,49,9,104815.82,0.1836734693877551
3081,2024-12-13,3903,396,3,1495.27,149.53,COD,150,2024-12-17,1345.74,Hyderabad,KA,2023-07-16,Referral,Fashion,Shoes,1183,Supplier_46,,,,,,1345.74,4485.8099999999995,0.1000020063266166,4037.2200000000003,3549,338.22000000000025,0.08377546925854926,0,0.0,0,11,4,51319.04,6628.04,0.36363636363636365,58,15,32161.31,0.25862068965517243
3082,2024-06-14,6226,300,1,2845.92,0.0,UPI,129,2024-06-19,2845.92,Chennai,KA,2023-12-24,Google Ads,Fashion,Shirt,2231,Supplier_11,,,,,,2845.92,2845.92,0.0,2845.92,2231,485.9200000000001,0.17074267723618375,0,0.0,0,9,1,62348.21,19187.210000000003,0.1111111111111111,62,18,77120.78,0.2903225806451613
3083,2024-04-28,6323,741,3,2162.08,216.21,COD,196,2024-05-04,1945.87,Mumbai,DL,2023-05-25,Organic,Home,Lamp,1255,Supplier_7,,,,,,1945.87,6486.24,0.10000092503515134,5837.61,3765,1876.6099999999997,0.3214688888089475,0,0.0,0,6,1,49089.619999999995,15715.619999999999,0.16666666666666666,44,6,36695.2,0.13636363636363635
3084,2024-05-01,864,455,3,2517.17,251.72,UPI,161,2024-05-08,2265.4500000000003,Delhi,TN,2023-07-27,Referral,Fashion,Jacket,1722,Supplier_43,,,,,,2265.4500000000003,7551.51,0.10000119181461721,6796.35,5166,1469.3500000000004,0.21619692923407421,0,0.0,0,9,2,70264.12,14373.119999999999,0.2222222222222222,56,11,73215.98,0.19642857142857142
3085,2024-03-30,5966,971,2,8707.96,870.8,Prepaid,193,2024-04-06,7837.159999999999,Chennai,MH,2023-05-28,Referral,Beauty,Haircare,4853,Supplier_49,,,,,,7837.159999999999,17415.92,0.10000045934983624,15674.319999999998,9706,5775.319999999998,0.36845745142372993,0,0.0,0,8,0,58922.45999999999,16894.459999999995,0.0,60,15,220453.24,0.25
3086,2024-07-15,6192,547,3,7558.96,755.9,Prepaid,198,2024-07-22,6803.06,Kolkata,TN,2023-01-28,Facebook Ads,Home,Mixer,4253,Supplier_44,,,,,,6803.06,22676.88,0.10000052917332543,20409.18,12759,7452.18,0.3651386287935135,0,0.0,0,3,0,27930.35,8963.35,0.0,62,21,189193.98,0.3387096774193548
3087,2024-08-03,7557,346,3,1401.4,280.28,Prepaid,173,2024-08-07,1121.1200000000001,Pune,KA,2023-08-11,Instagram,Fashion,Jeans,1147,Supplier_8,,,,,,1121.1200000000001,4204.200000000001,0.19999999999999996,3363.3600000000006,3441,-250.63999999999942,-0.07452071737786005,0,0.0,0,5,1,54259.06,13342.060000000001,0.2,50,8,38417.450000000004,0.16
3088,2024-02-02,508,897,2,5315.84,1063.17,Prepaid,109,2024-02-05,4252.67,Bangalore,WB,2023-08-11,Instagram,Beauty,Perfume,4159,Supplier_30,,,,,,4252.67,10631.68,0.20000037623404768,8505.34,8318,78.34000000000015,0.009210684111393565,0,0.0,0,5,0,43999.240000000005,6711.240000000002,0.0,58,18,176137.03,0.3103448275862069
3089,2024-11-09,2052,300,1,3222.0,644.4,Prepaid,171,2024-11-14,2577.6,Pune,MH,2023-07-11,Facebook Ads,Fashion,Shirt,2231,Supplier_11,,,,,,2577.6,3222.0,0.19999999999999998,2577.6,2231,175.5999999999999,0.06812538795779016,0,0.0,0,6,2,42469.05,11195.050000000001,0.3333333333333333,62,18,77120.78,0.2903225806451613
3090,2024-02-28,307,849,1,2888.0,0.0,COD,80,2024-03-05,2888.0,Hyderabad,MH,2023-05-27,Facebook Ads,Beauty,Makeup,1968,Supplier_23,,,,,,2888.0,2888.0,0.0,2888.0,1968,840.0,0.29085872576177285,0,0.0,0,9,5,89213.48999999999,29362.489999999998,0.5555555555555556,50,10,62656.18,0.2
3091,2024-02-07,3618,875,2,3154.25,0.0,Prepaid,78,2024-02-14,3154.25,Delhi,TS,2023-07-08,Referral,Beauty,Perfume,2411,Supplier_33,2191.0,2024-02-18,Damaged,3154.25,8.0,3154.25,6308.5,0.0,6308.5,4822,1408.5,0.2232701910121265,1,3232.25,1,7,1,57090.439999999995,18071.44,0.14285714285714285,63,10,109325.73999999999,0.15873015873015872
3092,2024-07-10,4969,317,3,5135.92,256.8,Prepaid,141,2024-07-13,4879.12,Bangalore,WB,2023-12-17,Instagram,Fashion,Jeans,3893,Supplier_46,,,,,,4879.12,15407.76,0.050000778828330664,14637.36,11679,2817.3600000000006,0.19247733197789768,0,0.0,0,10,0,89712.47,18064.47,0.0,45,9,131215.91,0.2
3093,2024-11-19,6887,211,2,4817.27,240.86,Prepaid,159,2024-11-21,4576.410000000001,Bangalore,KA,2023-06-09,Organic,Electronics,Smartwatch,2839,Supplier_47,,,,,,4576.410000000001,9634.54,0.04999927344740901,9152.820000000002,5678,3315.8200000000015,0.36227304808791183,0,0.0,0,11,2,87800.85,24467.850000000002,0.18181818181818182,56,8,120261.88,0.14285714285714285
3094,2024-01-16,7566,610,2,3012.06,301.21,COD,45,2024-01-23,2710.85,Ahmedabad,TS,2023-05-31,Google Ads,Home,Cookware,2102,Supplier_47,,,,,,2710.85,6024.12,0.10000132799479426,5421.7,4204,1172.6999999999998,0.21629747127284799,0,0.0,0,7,2,51380.68,10523.68,0.2857142857142857,54,13,80452.68,0.24074074074074073
3095,2024-03-30,2631,666,1,3796.41,379.64,UPI,81,2024-04-06,3416.77,Bangalore,TS,2023-07-23,Organic,Home,Bedsheet,2994,Supplier_43,,,,,,3416.77,3796.41,0.0999997365932552,3416.77,2994,341.77,0.10002721868899574,0,0.0,0,6,1,47645.37,12516.369999999999,0.16666666666666666,52,7,96675.83,0.1346153846153846
3096,2024-02-25,5724,979,3,4566.24,228.31,COD,53,2024-02-27,4337.929999999999,Mumbai,MH,2023-09-25,Facebook Ads,Beauty,Haircare,3548,Supplier_32,,,,,,4337.929999999999,13698.72,0.04999956200287326,13013.789999999997,10644,2316.7899999999972,0.17802577112432255,0,0.0,0,12,2,90702.52,22645.519999999997,0.16666666666666666,49,11,153579.9,0.22448979591836735
3097,2024-08-18,3094,866,1,6134.35,306.72,COD,75,2024-08-22,5827.63,Kolkata,TN,2023-02-12,Referral,Beauty,Makeup,4084,Supplier_13,,,,,,5827.63,6134.35,0.05000040754114128,5827.63,4084,1668.63,0.28633080686316736,0,0.0,0,10,3,67872.79000000001,20261.79,0.3,49,10,139534.53,0.20408163265306123
3098,2024-03-09,5222,258,1,4566.21,913.24,COD,62,2024-03-14,3652.9700000000003,Ahmedabad,KA,2023-11-28,Facebook Ads,Fashion,Shirt,3442,Supplier_28,,,,,,3652.9700000000003,4566.21,0.19999956199999563,3652.9700000000003,3442,148.97000000000025,0.040780515580472944,0,0.0,0,4,0,18141.440000000002,4572.4400000000005,0.0,45,9,94446.76,0.2
3099,2024-10-20,4559,835,3,4338.33,216.92,COD,119,2024-10-25,4121.41,Kolkata,TS,2023-05-21,Instagram,Beauty,Makeup,2881,Supplier_39,,,,,,4121.41,13014.99,0.05000080676204899,12364.23,8643,3602.2299999999996,0.2913428494940647,0,0.0,0,7,0,30129.44,7643.439999999999,0.0,47,12,89798.61,0.2553191489361702
3100,2024-04-12,1604,481,2,5729.91,1145.98,UPI,115,2024-04-15,4583.93,Mumbai,DL,2023-11-08,Google Ads,Fashion,Jacket,3553,Supplier_35,,,,,,4583.93,11459.82,0.199999650954378,9167.86,7106,1946.8600000000006,0.2123570822416573,0,0.0,0,11,4,64098.21,10495.210000000003,0.36363636363636365,58,10,153246.88999999998,0.1724137931034483
3101,2024-05-09,4024,89,3,3585.01,717.0,COD,182,2024-05-15,2868.01,Delhi,TS,2023-07-03,Facebook Ads,Electronics,Laptop,2382,Supplier_42,,,,,,2868.01,10755.03,0.19999944212150034,8604.03,7146,1276.0300000000007,0.14830608447436847,0,0.0,0,8,2,65092.97,19741.97,0.25,51,12,85623.38000000002,0.23529411764705882
3102,2024-08-12,5562,241,2,4996.78,999.36,UPI,59,2024-08-17,3997.4199999999996,Hyderabad,MH,2023-10-29,Google Ads,Electronics,Smartwatch,3083,Supplier_15,,,,,,3997.4199999999996,9993.56,0.200000800515532,7994.839999999999,6166,1769.8399999999992,0.22137278544661299,0,0.0,0,7,0,53292.82,10876.819999999998,0.0,67,15,139843.57,0.22388059701492538
3103,2024-05-26,1848,257,2,1732.94,173.29,Prepaid,143,2024-05-28,1559.65,Ahmedabad,TS,2023-05-26,Instagram,Fashion,Shirt,1422,Supplier_21,,,,,,1559.65,3465.88,0.0999976917839048,3119.3,2844,132.30000000000018,0.04241336197223742,0,0.0,0,9,1,65853.44,17045.44,0.1111111111111111,59,16,51485.34,0.2711864406779661
3104,2024-04-13,6080,571,1,2076.89,103.84,Prepaid,80,2024-04-19,1973.05,Delhi,MH,2023-07-15,Instagram,Home,Cookware,1472,Supplier_35,,,,,,1973.05,2076.89,0.049997833298826615,1973.05,1472,421.04999999999995,0.21340057271736648,0,0.0,0,8,2,52422.759999999995,14598.76,0.25,52,13,48808.85,0.25
3105,2024-03-23,3556,938,2,710.15,35.51,UPI,95,2024-03-26,674.64,Ahmedabad,MH,2023-05-02,Google Ads,Beauty,Haircare,458,Supplier_29,6522.0,2024-04-01,Size Issue,674.64,4.0,674.64,1420.3,0.05000352038301767,1349.28,916,338.28,0.2507114905727499,1,769.64,0,12,2,68284.17,16370.169999999998,0.16666666666666666,37,13,5299.42,0.35135135135135137
3106,2024-09-27,6625,626,3,6143.69,0.0,Prepaid,184,2024-09-30,6143.69,Bangalore,GJ,2023-10-11,Instagram,Home,Bedsheet,4861,Supplier_49,,,,,,6143.69,18431.07,0.0,18431.07,14583,3664.0699999999997,0.19879855049110007,0,0.0,0,9,2,46091.72,11425.72,0.2222222222222222,46,8,190621.87,0.17391304347826086
3107,2024-04-08,705,497,3,6395.4,1279.08,UPI,152,2024-04-10,5116.32,Chennai,MH,2023-03-07,Referral,Home,Mixer,4129,Supplier_17,1953.0,2024-04-11,Size Issue,5116.32,7.0,5116.32,19186.199999999997,0.2,15348.96,12387,2809.959999999999,0.18307168694165593,1,5268.32,1,6,1,40774.32,6941.319999999999,0.16666666666666666,34,10,98736.32,0.29411764705882354
3108,2024-10-25,199,409,3,7433.58,743.36,UPI,58,2024-10-30,6690.22,Chennai,TS,2023-12-04,Organic,Fashion,Shoes,4457,Supplier_6,3399.0,2024-11-02,Late Delivery,6690.22,9.0,6690.22,22300.739999999998,0.10000026904936787,20070.66,13371,6641.66,0.3309138812575172,1,6748.22,1,10,5,77584.04999999999,20252.049999999996,0.5,67,15,210881.43,0.22388059701492538
3109,2024-11-18,7863,482,3,4044.27,0.0,UPI,91,2024-11-25,4044.27,Pune,TN,2023-08-21,Google Ads,Fashion,Jacket,3008,Supplier_19,,,,,,4044.27,12132.81,0.0,12132.81,9024,3017.8099999999995,0.24873133264264416,0,0.0,0,10,0,86904.22,19791.22,0.0,44,12,94534.82,0.2727272727272727
3110,2024-12-08,789,290,2,1167.42,233.48,COD,85,2024-12-10,933.94,Ahmedabad,KA,2023-09-30,Organic,Fashion,Shirt,836,Supplier_9,,,,,,933.94,2334.84,0.19999657364102036,1867.88,1672,110.88000000000011,0.059361415080197925,0,0.0,0,5,1,38422.32,11614.32,0.2,53,10,23762.010000000002,0.18867924528301888
3111,2024-04-14,273,463,1,1212.16,0.0,Prepaid,41,2024-04-19,1212.16,Ahmedabad,WB,2023-05-08,Facebook Ads,Fashion,Jacket,856,Supplier_9,,,,,,1212.16,1212.16,0.0,1212.16,856,315.1600000000001,0.2599986800422387,0,0.0,0,7,0,45048.11,8922.110000000002,0.0,54,9,24062.16,0.16666666666666666
3112,2024-03-12,7318,559,3,6153.25,0.0,Prepaid,54,2024-03-19,6153.25,Pune,MH,2023-04-14,Organic,Home,Cookware,4963,Supplier_4,,,,,,6153.25,18459.75,0.0,18459.75,14889,3516.75,0.19050908056717994,0,0.0,0,10,1,91203.15,18371.149999999998,0.1,63,13,225794.66999999998,0.20634920634920634
3113,2024-01-03,2946,98,1,5226.67,1045.33,Prepaid,42,2024-01-05,4181.34,Delhi,MH,2023-03-02,Facebook Ads,Electronics,Laptop,4007,Supplier_14,,,,,,4181.34,5226.67,0.19999923469436562,4181.34,4007,132.34000000000015,0.031650140863933605,0,0.0,0,2,0,4731.54,52.54000000000019,0.0,52,10,151340.65,0.19230769230769232
3114,2024-07-27,4656,470,2,4864.26,0.0,Prepaid,135,2024-08-02,4864.26,Mumbai,KA,2023-09-22,Instagram,Fashion,Jacket,3959,Supplier_19,,,,,,4864.26,9728.52,0.0,9728.52,7918,1675.5200000000004,0.17222763585828063,0,0.0,0,4,0,27310.260000000002,7165.26,0.0,49,10,138455.0,0.20408163265306123
3115,2024-10-06,7082,17,2,7965.26,796.53,Prepaid,131,2024-10-10,7168.7300000000005,Delhi,MH,2023-12-31,Organic,Electronics,Mobile,4716,Supplier_3,,,,,,7168.7300000000005,15930.52,0.10000050218071976,14337.460000000001,9432,4774.460000000001,0.3330059857185304,0,0.0,0,7,1,53405.42,14985.420000000002,0.14285714285714285,55,12,169408.09,0.21818181818181817
3116,2024-02-06,2792,596,3,5428.17,271.41,Prepaid,191,2024-02-13,5156.76,Mumbai,TS,2023-04-03,Facebook Ads,Home,Cookware,4001,Supplier_23,,,,,,5156.76,16284.51,0.050000276336223816,15470.28,12003,3276.2800000000007,0.21177897232629278,0,0.0,0,4,1,33801.48,5994.480000000002,0.25,51,11,146322.92,0.21568627450980393
3117,2024-04-04,5590,75,2,3671.68,0.0,COD,68,2024-04-06,3671.68,Delhi,MH,2023-04-23,Referral,Electronics,Laptop,2076,Supplier_7,,,,,,3671.68,7343.36,0.0,7343.36,4152,3123.3599999999997,0.425331183545407,0,0.0,0,3,0,38216.770000000004,13565.77,0.0,48,11,72922.18,0.22916666666666666
3118,2024-11-24,4327,693,3,4149.06,829.81,COD,57,2024-11-29,3319.2500000000005,Chennai,TN,2023-12-27,Google Ads,Home,Lamp,2554,Supplier_24,4022.0,2024-12-04,Late Delivery,3319.25,5.0,3319.2500000000005,12447.18,0.19999951796310486,9957.750000000002,7662,2238.750000000002,0.22482488513971544,1,3376.25,0,3,1,16820.460000000003,3804.4600000000014,0.3333333333333333,62,11,104992.24,0.1774193548387097
3119,2024-09-11,1558,704,1,2480.27,248.03,COD,87,2024-09-16,2232.24,Bangalore,MH,2023-02-17,Google Ads,Home,Lamp,1420,Supplier_30,,,,,,2232.24,2480.27,0.10000120954573494,2232.24,1420,725.2399999999998,0.3248933806400745,0,0.0,0,7,1,50816.68,12803.679999999997,0.14285714285714285,49,12,47510.27,0.24489795918367346
3120,2024-04-16,4673,649,2,6488.34,648.83,Prepaid,179,2024-04-23,5839.51,Pune,GJ,2023-01-19,Organic,Home,Bedsheet,3691,Supplier_38,8723.0,2024-04-26,Not as Expected,5839.51,2.0,5839.51,12976.68,0.0999993835094955,11679.02,7382,4118.02,0.3525997900508776,1,6018.51,0,9,2,79974.92,19980.920000000002,0.2222222222222222,57,8,140621.55,0.14035087719298245
3121,2024-08-30,4103,746,3,2172.48,0.0,Prepaid,56,2024-09-06,2172.48,Mumbai,MH,2023-04-06,Google Ads,Beauty,Skincare,1565,Supplier_1,,,,,,2172.48,6517.4400000000005,0.0,6517.4400000000005,4695,1766.4400000000005,0.27103279815387643,0,0.0,0,6,3,46209.54,8643.539999999999,0.5,59,10,50806.22,0.1694915254237288
3122,2024-06-29,2921,194,3,3884.95,0.0,Prepaid,163,2024-07-03,3884.95,Chennai,KA,2023-08-19,Google Ads,Electronics,Smartwatch,2798,Supplier_25,,,,,,3884.95,11654.849999999999,0.0,11654.849999999999,8394,3097.8499999999985,0.2657992166351346,0,0.0,0,10,4,79595.86,23053.86,0.4,59,13,111304.67,0.22033898305084745
3123,2024-11-12,7371,323,2,5061.17,1012.23,UPI,42,2024-11-17,4048.94,Chennai,MH,2023-03-02,Organic,Fashion,Jeans,4144,Supplier_45,,,,,,4048.94,10122.34,0.19999920966891055,8097.88,8288,-232.1199999999999,-0.02866429238269768,0,0.0,0,10,1,56441.36,12963.359999999999,0.1,48,13,160517.78,0.2708333333333333
3124,2024-10-13,6992,419,3,3966.9,793.38,UPI,165,2024-10-20,3173.52,Ahmedabad,TN,2023-10-02,Organic,Fashion,Shoes,2899,Supplier_45,,,,,,3173.52,11900.7,0.19999999999999998,9520.56,8697,658.5599999999995,0.06917240162343387,0,0.0,0,8,2,69470.81999999999,15367.819999999996,0.25,48,13,94914.70999999999,0.2708333333333333
3125,2024-03-11,6567,561,1,2958.87,0.0,COD,44,2024-03-15,2958.87,Chennai,MH,2023-02-24,Organic,Home,Cookware,1722,Supplier_42,,,,,,2958.87,2958.87,0.0,2958.87,1722,1192.87,0.40315052705931653,0,0.0,0,7,0,73859.45,24651.449999999997,0.0,50,7,61195.56,0.14
3126,2024-02-04,3596,779,1,6774.27,338.71,COD,113,2024-02-10,6435.56,Bangalore,TN,2023-03-16,Facebook Ads,Beauty,Skincare,4145,Supplier_23,,,,,,6435.56,6774.27,0.049999483339164215,6435.56,4145,2177.5600000000004,0.33836371659964326,0,0.0,0,10,1,88479.66,21598.66,0.1,58,15,190757.85,0.25862068965517243
3127,2024-08-06,5124,816,2,6125.48,306.27,COD,57,2024-08-09,5819.209999999999,Kolkata,TN,2023-09-05,Organic,Beauty,Makeup,4413,Supplier_3,,,,,,5819.209999999999,12250.96,0.04999934698995018,11638.419999999998,8826,2755.4199999999983,0.2367520677205324,0,0.0,0,7,4,62812.02,19205.019999999997,0.5714285714285714,52,11,159788.21999999997,0.21153846153846154
3128,2024-07-11,7160,283,1,2144.45,428.89,COD,59,2024-07-14,1715.56,Hyderabad,MH,2023-06-15,Google Ads,Fashion,Shirt,1285,Supplier_36,,,,,,1715.56,2144.45,0.2,1715.56,1285,371.55999999999995,0.21658234046025784,0,0.0,0,9,3,38152.26,8812.260000000002,0.3333333333333333,40,5,25683.839999999997,0.125
3129,2024-02-06,4663,428,3,4474.76,223.74,Prepaid,174,2024-02-12,4251.02,Pune,KA,2023-12-15,Google Ads,Fashion,Shoes,2623,Supplier_27,,,,,,4251.02,13424.28,0.050000446951344875,12753.060000000001,7869,4710.060000000001,0.3693278319085773,0,0.0,0,9,1,75548.8,18036.8,0.1111111111111111,49,12,88925.45,0.24489795918367346
3130,2024-02-10,1042,165,3,4298.15,429.82,Prepaid,123,2024-02-12,3868.3299999999995,Delhi,WB,2023-12-11,Facebook Ads,Electronics,Headphones,2991,Supplier_35,892.0,2024-02-17,Wrong Product,3868.33,3.0,3868.3299999999995,12894.449999999999,0.10000116329118343,11604.989999999998,8973,2508.989999999998,0.2161992384310541,1,3991.33,0,14,3,97976.79,26469.79,0.21428571428571427,45,13,104701.83,0.28888888888888886
3131,2024-09-21,2444,805,3,4572.74,228.64,Prepaid,116,2024-09-23,4344.099999999999,Ahmedabad,MH,2023-01-20,Google Ads,Beauty,Skincare,3437,Supplier_6,,,,,,4344.099999999999,13718.22,0.05000065606179227,13032.3,10311,2605.2999999999993,0.19991099038542692,0,0.0,0,4,1,37527.71,7862.709999999999,0.25,56,19,134284.83,0.3392857142857143
3132,2024-02-21,967,83,1,5950.94,297.55,Prepaid,56,2024-02-26,5653.389999999999,Chennai,TN,2023-04-17,Referral,Electronics,Laptop,3476,Supplier_6,,,,,,5653.389999999999,5950.94,0.05000050412203787,5653.389999999999,3476,2121.3899999999994,0.37524211137034585,0,0.0,0,5,1,48982.47,12731.47,0.2,52,11,119327.0,0.21153846153846154
3133,2024-09-12,1889,2,1,3524.41,0.0,Prepaid,149,2024-09-15,3524.41,Pune,TS,2023-06-24,Instagram,Electronics,Mobile,2404,Supplier_44,5434.0,2024-09-20,Damaged,3524.41,6.0,3524.41,3524.41,0.0,3524.41,2404,971.4099999999999,0.275623437681768,1,3673.41,1,7,1,38677.79,5054.789999999998,0.14285714285714285,54,6,94043.0,0.1111111111111111
3134,2024-01-27,4928,184,1,1485.3,148.53,COD,175,2024-02-02,1336.77,Ahmedabad,KA,2023-12-06,Referral,Electronics,Headphones,1005,Supplier_15,,,,,,1336.77,1485.3,0.1,1336.77,1005,156.76999999999998,0.1172752231124277,0,0.0,0,6,3,30687.01,9295.009999999998,0.5,45,9,25483.689999999995,0.2
3135,2024-10-03,2711,807,1,6266.7,0.0,UPI,99,2024-10-09,6266.7,Delhi,TS,2023-11-24,Referral,Beauty,Makeup,4441,Supplier_45,,,,,,6266.7,6266.7,0.0,6266.7,4441,1726.6999999999998,0.27553576842676364,0,0.0,0,8,0,48128.46,11127.46,0.0,59,13,177070.47,0.22033898305084745
3136,2024-01-12,1836,675,2,744.3,74.43,Prepaid,135,2024-01-18,669.8699999999999,Delhi,WB,2023-12-14,Organic,Home,Bedsheet,463,Supplier_8,,,,,,669.8699999999999,1488.6,0.10000000000000002,1339.7399999999998,926,278.7399999999998,0.2080552943108363,0,0.0,0,3,1,9538.2,1625.2000000000003,0.3333333333333333,44,8,11349.85,0.18181818181818182
3137,2024-05-28,7556,443,1,7180.68,1436.14,Prepaid,179,2024-06-04,5744.54,Ahmedabad,WB,2023-06-05,Referral,Fashion,Jacket,4791,Supplier_15,,,,,,5744.54,7180.68,0.20000055705030723,5744.54,4791,774.54,0.13483063918085694,0,0.0,0,11,2,93192.34999999999,23723.35,0.18181818181818182,45,10,155713.66,0.2222222222222222
3138,2024-05-08,3199,198,1,5657.8,0.0,Prepaid,187,2024-05-10,5657.8,Mumbai,WB,2023-07-28,Google Ads,Electronics,Smartwatch,3416,Supplier_38,,,,,,5657.8,5657.8,0.0,5657.8,3416,2054.8,0.36318003464244053,0,0.0,0,9,4,63397.68,22603.68,0.4444444444444444,45,13,93499.25,0.28888888888888886
3139,2024-12-26,2932,534,1,6932.71,346.64,COD,97,2025-01-01,6586.07,Pune,MH,2023-01-21,Instagram,Home,Mixer,4507,Supplier_37,,,,,,6586.07,6932.71,0.05000064909681784,6586.07,4507,1982.0699999999997,0.30094882076868296,0,0.0,0,3,1,32225.29,10319.290000000003,0.3333333333333333,57,8,192537.93,0.14035087719298245
3140,2024-02-04,7148,746,3,2476.71,247.67,COD,57,2024-02-11,2229.04,Ahmedabad,GJ,2023-12-21,Organic,Beauty,Skincare,1565,Supplier_1,,,,,,2229.04,7430.13,0.0999995962385584,6687.12,4695,1935.12,0.28938018160284246,0,0.0,0,7,2,57273.35,19848.350000000002,0.2857142857142857,59,10,50806.22,0.1694915254237288
3141,2024-03-21,7931,924,3,5811.24,1162.25,Prepaid,92,2024-03-28,4648.99,Hyderabad,TN,2023-04-26,Google Ads,Beauty,Perfume,3392,Supplier_19,,,,,,4648.99,17433.72,0.20000034416062665,13946.97,10176,3678.9699999999993,0.26378274277495395,0,0.0,0,9,1,73524.35,19873.35,0.1111111111111111,43,12,106144.65,0.27906976744186046
3142,2024-05-27,613,75,1,2594.45,129.72,COD,78,2024-05-29,2464.73,Hyderabad,KA,2023-04-23,Organic,Electronics,Laptop,2076,Supplier_7,,,,,,2464.73,2594.45,0.04999903640463297,2464.73,2076,310.73,0.12607060408239443,0,0.0,0,5,2,22405.26,4985.26,0.4,48,11,72922.18,0.22916666666666666
3143,2024-09-30,4714,555,1,6087.37,1217.47,COD,196,2024-10-03,4869.9,Chennai,MH,2023-08-26,Organic,Home,Mixer,3627,Supplier_29,,,,,,4869.9,6087.37,0.19999934290177862,4869.9,3627,1046.8999999999996,0.2149736134212201,0,0.0,0,9,0,94712.96,28198.960000000003,0.0,55,12,124399.51000000001,0.21818181818181817
3144,2024-05-03,6990,554,1,7008.03,1401.61,COD,93,2024-05-08,5606.42,Bangalore,GJ,2023-10-20,Instagram,Home,Mixer,4965,Supplier_15,,,,,,5606.42,7008.03,0.2000005707738123,5606.42,4965,548.4200000000001,0.09781999921518546,0,0.0,0,7,1,33893.25,5835.25,0.14285714285714285,47,6,175161.12000000002,0.1276595744680851
3145,2024-09-22,7634,63,2,4871.74,974.35,Prepaid,184,2024-09-27,3897.39,Delhi,DL,2023-08-06,Facebook Ads,Electronics,Laptop,3436,Supplier_49,,,,,,3897.39,9743.48,0.20000041053093967,7794.78,6872,738.7799999999997,0.0947788135136591,0,0.0,0,12,2,75364.65,14093.650000000001,0.16666666666666666,52,12,130069.20000000001,0.23076923076923078
3146,2024-11-08,4097,775,3,2681.33,0.0,Prepaid,76,2024-11-11,2681.33,Mumbai,MH,2023-07-15,Referral,Beauty,Skincare,1733,Supplier_8,,,,,,2681.33,8043.99,0.0,8043.99,5199,2768.99,0.34423091028208636,0,0.0,0,4,1,16310.92,2546.92,0.25,48,15,54555.689999999995,0.3125
3147,2024-06-08,3271,118,3,1295.4,64.77,COD,45,2024-06-11,1230.63,Chennai,WB,2023-05-30,Instagram,Electronics,Laptop,1077,Supplier_23,10951.0,2024-06-16,Damaged,1230.63,7.0,1230.63,3886.2000000000003,0.049999999999999996,3691.8900000000003,3231,415.8900000000003,0.11264961848809155,1,1275.63,1,7,1,52429.76,12279.76,0.14285714285714285,61,16,47001.02,0.26229508196721313
3148,2024-11-12,465,330,2,1624.01,162.4,COD,122,2024-11-16,1461.61,Hyderabad,KA,2023-04-02,Facebook Ads,Fashion,Jeans,1007,Supplier_18,,,,,,1461.61,3248.02,0.09999938424024483,2923.22,2014,787.2199999999998,0.26929892378951975,0,0.0,0,7,1,46109.549999999996,13309.549999999997,0.14285714285714285,41,11,23637.319999999996,0.2682926829268293
3149,2024-10-06,5715,313,3,803.57,0.0,Prepaid,60,2024-10-13,803.57,Mumbai,WB,2023-10-30,Referral,Fashion,Jeans,572,Supplier_12,,,,,,803.57,2410.71,0.0,2410.71,1716,634.71,0.26328757917791856,0,0.0,0,5,1,26602.47,5235.469999999999,0.2,42,8,14556.15,0.19047619047619047
3150,2024-02-26,4775,113,1,5581.0,0.0,Prepaid,145,2024-03-03,5581.0,Mumbai,TN,2023-06-14,Instagram,Electronics,Laptop,3667,Supplier_32,,,,,,5581.0,5581.0,0.0,5581.0,3667,1769.0,0.3169682852535388,0,0.0,0,10,1,71725.15,24422.149999999998,0.1,51,10,121254.87000000001,0.19607843137254902
